date,team,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_w,b_k,b_sb,b_gdp,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_w,p_k,p_hbp,p_sb,p_cs,d_a,d_dp,d_tp,d_sb,win
20250510,MIN,36.61538461538461,32.92307692307692,3.9743589743589745,7.794871794871795,1.641025641025641,0.1282051282051282,0.8461538461538461,2.871794871794872,8.025641025641026,0.6153846153846154,0.6153846153846154,36.256410256410255,7.794871794871795,1.4615384615384615,0.02564102564102564,0.9743589743589743,3.5384615384615383,2.4358974358974357,8.871794871794872,0.46153846153846156,0.717948717948718,0.28205128205128205,6.923076923076923,0.5384615384615384,0.0,0.717948717948718,1
20250510,CHN,39.64102564102564,35.0,5.769230769230769,8.948717948717949,1.7692307692307692,0.23076923076923078,1.4615384615384615,3.948717948717949,8.153846153846153,1.2307692307692308,0.46153846153846156,38.35897435897436,8.487179487179487,1.6153846153846154,0.07692307692307693,1.0512820512820513,4.410256410256411,3.358974358974359,7.846153846153846,0.3333333333333333,0.4358974358974359,0.1282051282051282,8.076923076923077,0.7948717948717948,0.0,0.4358974358974359,1
20250510,NYN,38.17948717948718,33.53846153846154,4.82051282051282,8.461538461538462,1.8461538461538463,0.2564102564102564,1.1794871794871795,3.6923076923076925,7.384615384615385,0.717948717948718,0.8461538461538461,37.15384615384615,7.6923076923076925,1.1794871794871795,0.1282051282051282,0.5897435897435898,3.1794871794871793,3.3846153846153846,9.102564102564102,0.38461538461538464,0.358974358974359,0.358974358974359,8.615384615384615,0.7692307692307693,0.0,0.358974358974359,0
20250510,ATL,37.63157894736842,33.76315789473684,3.973684210526316,8.078947368421053,1.368421052631579,0.13157894736842105,1.0789473684210527,3.3684210526315788,8.68421052631579,0.6578947368421053,0.5526315789473685,36.68421052631579,7.5,1.7105263157894737,0.13157894736842105,1.236842105263158,4.026315789473684,3.3421052631578947,8.81578947368421,0.2894736842105263,1.105263157894737,0.15789473684210525,8.789473684210526,0.7105263157894737,0.0,1.105263157894737,1
20250510,PIT,36.94871794871795,32.87179487179487,3.1025641025641026,7.153846153846154,1.1538461538461537,0.15384615384615385,0.717948717948718,3.4615384615384617,8.564102564102564,1.0256410256410255,0.9487179487179487,37.58974358974359,8.205128205128204,1.8974358974358974,0.20512820512820512,0.9230769230769231,4.538461538461538,3.128205128205128,7.461538461538462,0.41025641025641024,0.8717948717948718,0.1794871794871795,9.0,0.9230769230769231,0.0,0.8717948717948718,0
20250510,TOR,37.73684210526316,33.526315789473685,3.710526315789474,8.236842105263158,1.7105263157894737,0.02631578947368421,0.7105263157894737,3.1842105263157894,7.421052631578948,0.631578947368421,0.6578947368421053,37.76315789473684,8.105263157894736,1.4736842105263157,0.10526315789473684,1.4473684210526316,4.578947368421052,3.1578947368421053,9.394736842105264,0.5263157894736842,0.5789473684210527,0.3157894736842105,7.7105263157894735,0.6578947368421053,0.0,0.5789473684210527,1
20250510,SEA,39.37837837837838,34.108108108108105,5.081081081081081,8.405405405405405,1.3783783783783783,0.05405405405405406,1.3783783783783783,4.27027027027027,8.567567567567568,1.162162162162162,0.5405405405405406,38.83783783783784,8.567567567567568,1.6486486486486487,0.10810810810810811,0.8918918918918919,4.324324324324325,3.3783783783783785,8.162162162162161,0.24324324324324326,0.8378378378378378,0.24324324324324326,9.297297297297296,0.7297297297297297,0.0,0.8378378378378378,0
20250510,MIL,37.43589743589744,33.02564102564103,4.564102564102564,7.82051282051282,1.3076923076923077,0.10256410256410256,0.7948717948717948,3.4358974358974357,8.0,1.2307692307692308,0.5897435897435898,37.53846153846154,7.82051282051282,1.3333333333333333,0.05128205128205128,1.1794871794871795,4.512820512820513,3.8461538461538463,7.871794871794871,0.3333333333333333,0.4358974358974359,0.3333333333333333,7.666666666666667,0.7435897435897436,0.0,0.4358974358974359,0
20250510,TBA,37.18421052631579,33.421052631578945,3.8157894736842106,8.105263157894736,1.394736842105263,0.07894736842105263,0.8421052631578947,3.1842105263157894,8.631578947368421,1.1842105263157894,0.7894736842105263,37.13157894736842,7.973684210526316,1.1842105263157894,0.07894736842105263,1.3157894736842106,4.026315789473684,2.8947368421052633,7.868421052631579,0.3684210526315789,1.236842105263158,0.2631578947368421,9.5,1.131578947368421,0.0,1.236842105263158,1
20250510,SLN,38.46153846153846,34.07692307692308,4.717948717948718,8.923076923076923,2.0256410256410255,0.02564102564102564,0.8974358974358975,3.641025641025641,7.666666666666667,0.6923076923076923,0.8461538461538461,37.256410256410255,8.0,1.6666666666666667,0.15384615384615385,0.7435897435897436,4.282051282051282,3.076923076923077,7.0256410256410255,0.3076923076923077,0.7435897435897436,0.23076923076923078,10.025641025641026,0.717948717948718,0.0,0.7435897435897436,1
20250510,WAS,37.15384615384615,33.256410256410255,4.3076923076923075,8.025641025641026,1.4615384615384615,0.15384615384615385,0.9743589743589743,3.076923076923077,8.0,1.0512820512820513,0.48717948717948717,38.8974358974359,8.974358974358974,1.435897435897436,0.38461538461538464,1.0,5.512820512820513,3.8205128205128207,8.025641025641026,0.6666666666666666,0.7435897435897436,0.23076923076923078,8.461538461538462,0.6153846153846154,0.02564102564102564,0.7435897435897436,0
20250511,BAL,36.078947368421055,32.55263157894737,3.6842105263157894,7.394736842105263,1.2894736842105263,0.13157894736842105,1.1842105263157894,2.789473684210526,8.789473684210526,0.47368421052631576,0.8157894736842105,38.26315789473684,9.526315789473685,1.9736842105263157,0.15789473684210525,1.5,5.5,3.4473684210526314,7.2105263157894735,0.3157894736842105,0.631578947368421,0.10526315789473684,9.052631578947368,0.8157894736842105,0.0,0.631578947368421,1
20250511,ANA,35.89473684210526,32.81578947368421,3.710526315789474,7.105263157894737,1.2105263157894737,0.13157894736842105,1.368421052631579,2.3421052631578947,9.657894736842104,0.5,0.6052631578947368,38.36842105263158,9.289473684210526,1.2894736842105263,0.10526315789473684,1.4473684210526316,5.315789473684211,3.789473684210526,7.342105263157895,0.2894736842105263,0.631578947368421,0.10526315789473684,9.31578947368421,1.2105263157894737,0.0,0.631578947368421,0
20250511,LAN,38.275,33.85,5.5,8.8,1.65,0.225,1.55,3.7,8.525,0.725,0.7,37.2,7.8,1.45,0.2,1.125,4.225,3.575,9.275,0.275,1.0,0.225,8.525,0.75,0.0,1.0,1
20250511,ARI,38.625,33.575,5.125,8.375,2.0,0.175,1.35,4.0,7.625,0.85,0.75,38.425,8.35,2.025,0.125,1.325,5.0,3.3,8.65,0.45,0.75,0.1,8.9,0.8,0.0,0.75,0
20250511,NYA,38.87179487179487,33.87179487179487,5.717948717948718,8.820512820512821,1.7692307692307692,0.15384615384615385,1.7692307692307692,4.0256410256410255,8.923076923076923,0.7435897435897436,0.5897435897435898,36.87179487179487,6.871794871794871,1.358974358974359,0.07692307692307693,0.8974358974358975,4.051282051282051,3.7435897435897436,9.179487179487179,0.20512820512820512,0.8205128205128205,0.15384615384615385,8.256410256410257,0.5641025641025641,0.0,0.8205128205128205,1
20250511,ATH,37.9,34.4,4.45,8.925,1.6,0.15,1.25,2.975,7.575,0.45,0.875,39.75,8.9,1.925,0.15,1.15,5.15,3.95,8.125,0.475,1.125,0.15,7.65,0.55,0.0,1.125,0
20250511,MIA,38.10526315789474,34.3421052631579,4.2631578947368425,8.473684210526315,1.6842105263157894,0.10526315789473684,0.8947368421052632,3.0,8.868421052631579,0.9736842105263158,0.4473684210526316,40.13157894736842,9.421052631578947,1.8157894736842106,0.23684210526315788,1.368421052631579,6.026315789473684,4.342105263157895,7.894736842105263,0.42105263157894735,1.736842105263158,0.18421052631578946,8.842105263157896,0.7368421052631579,0.0,1.736842105263158,0
20250511,CHA,36.2,32.2,3.375,6.875,1.275,0.025,0.7,3.35,8.5,0.775,0.575,37.375,8.075,1.575,0.225,1.075,4.3,3.8,7.225,0.65,0.825,0.25,8.05,0.825,0.0,0.825,1
20250511,PHI,38.743589743589745,34.23076923076923,4.82051282051282,8.871794871794872,1.5384615384615385,0.15384615384615385,1.0256410256410255,3.8461538461538463,7.897435897435898,0.9230769230769231,0.7435897435897436,37.8974358974359,8.461538461538462,1.8974358974358974,0.07692307692307693,1.0256410256410255,4.3076923076923075,2.8974358974358974,9.743589743589743,0.38461538461538464,0.8205128205128205,0.3333333333333333,8.692307692307692,0.717948717948718,0.0,0.8205128205128205,1
20250511,CLE,36.84615384615385,32.58974358974359,4.205128205128205,7.717948717948718,1.358974358974359,0.05128205128205128,1.1538461538461537,3.2564102564102564,7.794871794871795,0.7692307692307693,0.5384615384615384,38.333333333333336,8.846153846153847,1.6923076923076923,0.10256410256410256,1.1025641025641026,4.564102564102564,3.7948717948717947,8.23076923076923,0.2564102564102564,0.9230769230769231,0.3076923076923077,7.564102564102564,0.8205128205128205,0.0,0.9230769230769231,0
20250511,SDN,37.526315789473685,33.39473684210526,4.657894736842105,8.973684210526315,1.631578947368421,0.10526315789473684,0.9473684210526315,3.263157894736842,6.868421052631579,0.868421052631579,0.6842105263157895,36.31578947368421,6.947368421052632,1.2894736842105263,0.07894736842105263,0.868421052631579,3.236842105263158,3.236842105263158,8.5,0.3157894736842105,0.7105263157894737,0.23684210526315788,7.2631578947368425,0.7368421052631579,0.0,0.7105263157894737,0
20250511,COL,36.48717948717949,32.97435897435897,3.1794871794871793,7.076923076923077,1.5128205128205128,0.2564102564102564,0.8205128205128205,2.8205128205128207,9.743589743589743,0.46153846153846156,0.7435897435897436,39.46153846153846,10.64102564102564,2.1538461538461537,0.10256410256410256,1.2307692307692308,6.615384615384615,3.5128205128205128,6.666666666666667,0.28205128205128205,0.9487179487179487,0.358974358974359,9.897435897435898,0.8461538461538461,0.02564102564102564,0.9487179487179487,1
20250511,TEX,35.5,32.35,3.35,7.425,1.275,0.1,0.95,2.475,7.825,0.775,0.6,35.7,7.475,1.225,0.1,0.85,3.7,2.65,7.825,0.35,0.95,0.125,8.9,0.85,0.0,0.95,1
20250511,DET,38.275,33.925,5.325,8.75,1.4,0.175,1.25,3.55,8.85,0.425,0.675,36.25,7.075,1.05,0.15,1.0,3.4,2.95,8.5,0.45,0.525,0.175,8.725,0.725,0.0,0.525,0
20250511,CIN,38.19512195121951,33.73170731707317,4.829268292682927,8.121951219512194,1.5365853658536586,0.07317073170731707,1.024390243902439,3.8292682926829267,8.975609756097562,1.146341463414634,0.5121951219512195,36.951219512195124,7.317073170731708,1.6341463414634145,0.14634146341463414,1.170731707317073,4.097560975609756,3.048780487804878,8.463414634146341,0.34146341463414637,0.975609756097561,0.21951219512195122,7.2926829268292686,0.4146341463414634,0.0,0.975609756097561,0
20250511,HOU,37.31578947368421,33.28947368421053,4.131578947368421,8.263157894736842,1.4473684210526316,0.13157894736842105,0.8421052631578947,3.210526315789474,7.868421052631579,0.5789473684210527,0.7105263157894737,36.23684210526316,7.0,1.6842105263157894,0.07894736842105263,0.9210526315789473,3.736842105263158,3.1842105263157894,9.368421052631579,0.3157894736842105,1.1578947368421053,0.13157894736842105,7.473684210526316,0.5526315789473685,0.0,1.1578947368421053,1
20250511,BOS,38.97560975609756,34.80487804878049,4.926829268292683,8.829268292682928,1.9024390243902438,0.14634146341463414,1.170731707317073,3.4878048780487805,9.024390243902438,1.0975609756097562,0.43902439024390244,38.146341463414636,8.512195121951219,1.2439024390243902,0.024390243902439025,0.8780487804878049,4.2682926829268295,3.048780487804878,8.414634146341463,0.4634146341463415,0.7804878048780488,0.24390243902439024,9.073170731707316,0.8780487804878049,0.0,0.7804878048780488,1
20250511,KCA,36.8780487804878,33.36585365853659,3.4634146341463414,8.146341463414634,1.7317073170731707,0.14634146341463414,0.6585365853658537,2.6341463414634148,7.0,0.9024390243902439,0.43902439024390244,36.78048780487805,7.634146341463414,1.4878048780487805,0.0975609756097561,0.8536585365853658,3.268292682926829,2.902439024390244,8.195121951219512,0.24390243902439024,0.1951219512195122,0.07317073170731707,9.21951219512195,0.8292682926829268,0.0,0.1951219512195122,0
20250511,SFN,37.025,33.0,4.625,7.625,1.6,0.125,1.025,3.375,8.575,0.55,0.575,36.375,7.45,1.2,0.225,0.725,3.725,3.175,8.75,0.325,0.675,0.325,9.7,0.85,0.0,0.675,0
20250511,MIN,36.45,32.825,3.925,7.725,1.65,0.125,0.85,2.825,8.125,0.6,0.6,36.075,7.7,1.45,0.025,0.975,3.475,2.375,8.875,0.45,0.7,0.275,6.875,0.55,0.0,0.7,1
20250511,CHN,39.625,35.0,5.775,8.95,1.75,0.225,1.45,3.95,8.2,1.225,0.45,38.35,8.475,1.575,0.075,1.075,4.425,3.325,7.95,0.35,0.475,0.125,8.1,0.8,0.0,0.475,0
20250511,NYN,38.175,33.55,4.825,8.45,1.8,0.25,1.2,3.65,7.5,0.75,0.85,37.2,7.725,1.175,0.125,0.6,3.25,3.4,9.125,0.375,0.375,0.35,8.55,0.75,0.0,0.375,1
20250511,ATL,37.82051282051282,33.82051282051282,3.948717948717949,8.0,1.4102564102564104,0.1282051282051282,1.0769230769230769,3.4358974358974357,8.615384615384615,0.6410256410256411,0.5897435897435898,36.94871794871795,7.538461538461538,1.6923076923076923,0.1282051282051282,1.205128205128205,3.9743589743589745,3.41025641025641,8.846153846153847,0.28205128205128205,1.1282051282051282,0.15384615384615385,8.871794871794872,0.717948717948718,0.0,1.1282051282051282,0
20250511,PIT,37.2,33.025,3.075,7.2,1.15,0.15,0.7,3.525,8.6,1.05,0.95,37.775,8.125,1.925,0.2,0.925,4.5,3.2,7.425,0.45,0.85,0.175,9.175,0.95,0.0,0.85,1
20250511,TOR,37.84615384615385,33.61538461538461,3.769230769230769,8.282051282051283,1.6923076923076923,0.02564102564102564,0.717948717948718,3.230769230769231,7.487179487179487,0.6666666666666666,0.6410256410256411,37.666666666666664,8.051282051282051,1.4615384615384615,0.10256410256410256,1.435897435897436,4.538461538461538,3.1025641025641026,9.41025641025641,0.5128205128205128,0.5641025641025641,0.3076923076923077,7.615384615384615,0.6410256410256411,0.0,0.5641025641025641,1
20250511,SEA,39.23684210526316,34.05263157894737,5.026315789473684,8.342105263157896,1.368421052631579,0.05263157894736842,1.368421052631579,4.184210526315789,8.605263157894736,1.131578947368421,0.5263157894736842,38.921052631578945,8.605263157894736,1.631578947368421,0.10526315789473684,0.8947368421052632,4.368421052631579,3.4210526315789473,8.210526315789474,0.23684210526315788,0.868421052631579,0.23684210526315788,9.210526315789474,0.7105263157894737,0.0,0.868421052631579,0
20250511,MIL,37.35,33.0,4.5,7.725,1.3,0.1,0.825,3.4,7.975,1.2,0.575,37.475,7.75,1.325,0.05,1.15,4.475,3.875,7.875,0.325,0.475,0.35,7.675,0.725,0.0,0.475,1
20250511,TBA,37.12820512820513,33.30769230769231,3.7948717948717947,8.025641025641026,1.3846153846153846,0.07692307692307693,0.8205128205128205,3.230769230769231,8.615384615384615,1.205128205128205,0.7692307692307693,37.05128205128205,7.871794871794871,1.1794871794871795,0.07692307692307693,1.3333333333333333,3.9743589743589745,2.871794871794872,7.846153846153846,0.358974358974359,1.205128205128205,0.28205128205128205,9.487179487179487,1.1025641025641026,0.0,1.205128205128205,0
20250511,SLN,38.45,34.025,4.7,8.875,2.025,0.025,0.875,3.625,7.6,0.7,0.825,37.25,7.975,1.65,0.15,0.75,4.225,3.075,7.05,0.3,0.775,0.225,10.05,0.7,0.0,0.775,1
20250511,WAS,37.15,33.275,4.25,8.0,1.45,0.15,0.975,3.075,8.0,1.075,0.475,38.875,8.925,1.45,0.375,0.975,5.475,3.8,7.95,0.7,0.75,0.225,8.525,0.625,0.025,0.75,0
20250512,WAS,37.02439024390244,33.170731707317074,4.170731707317073,7.926829268292683,1.4390243902439024,0.14634146341463414,0.975609756097561,3.048780487804878,8.0,1.048780487804878,0.4878048780487805,38.8780487804878,8.926829268292684,1.4390243902439024,0.36585365853658536,1.024390243902439,5.487804878048781,3.8292682926829267,8.0,0.6829268292682927,0.7317073170731707,0.24390243902439024,8.512195121951219,0.6341463414634146,0.024390243902439025,0.7317073170731707,0
20250512,ATL,37.775,33.825,3.925,8.0,1.45,0.125,1.05,3.4,8.525,0.625,0.575,37.025,7.625,1.675,0.125,1.175,3.975,3.425,8.85,0.3,1.175,0.175,8.775,0.7,0.0,1.175,1
20250512,MIA,38.07692307692308,34.256410256410255,4.205128205128205,8.435897435897436,1.6666666666666667,0.10256410256410256,0.8717948717948718,3.076923076923077,8.717948717948717,0.9743589743589743,0.46153846153846156,39.94871794871795,9.35897435897436,1.794871794871795,0.23076923076923078,1.358974358974359,5.9743589743589745,4.3076923076923075,8.0,0.41025641025641024,1.7179487179487178,0.1794871794871795,8.692307692307692,0.7435897435897436,0.0,1.7179487179487178,0
20250512,CHN,39.4390243902439,34.8780487804878,5.682926829268292,8.804878048780488,1.7317073170731707,0.21951219512195122,1.4390243902439024,3.902439024390244,8.170731707317072,1.1951219512195121,0.43902439024390244,38.26829268292683,8.560975609756097,1.5609756097560976,0.0975609756097561,1.1219512195121952,4.463414634146342,3.2439024390243905,7.975609756097561,0.3902439024390244,0.4634146341463415,0.12195121951219512,8.073170731707316,0.8292682926829268,0.0,0.4634146341463415,1
20250512,MIL,37.34146341463415,33.02439024390244,4.487804878048781,7.7073170731707314,1.2682926829268293,0.0975609756097561,0.8536585365853658,3.3902439024390243,7.951219512195122,1.2439024390243902,0.5609756097560976,37.41463414634146,7.7560975609756095,1.3658536585365855,0.04878048780487805,1.1219512195121952,4.414634146341464,3.8292682926829267,7.804878048780488,0.3170731707317073,0.4634146341463415,0.34146341463414637,7.658536585365853,0.7560975609756098,0.0,0.4634146341463415,0
20250512,CLE,36.7,32.5,4.1,7.6,1.35,0.05,1.125,3.225,7.875,0.75,0.55,38.275,8.775,1.675,0.1,1.125,4.525,3.8,8.35,0.25,0.925,0.3,7.525,0.825,0.0,0.925,1
20250512,BOS,38.857142857142854,34.73809523809524,4.880952380952381,8.80952380952381,1.880952380952381,0.14285714285714285,1.1904761904761905,3.4285714285714284,9.0,1.0714285714285714,0.4523809523809524,38.023809523809526,8.404761904761905,1.2142857142857142,0.023809523809523808,0.8571428571428571,4.190476190476191,3.0,8.380952380952381,0.4523809523809524,0.7619047619047619,0.23809523809523808,9.023809523809524,0.8809523809523809,0.0,0.7619047619047619,0
20250512,DET,38.146341463414636,33.829268292682926,5.219512195121951,8.634146341463415,1.3902439024390243,0.17073170731707318,1.2195121951219512,3.5121951219512195,8.878048780487806,0.4146341463414634,0.6585365853658537,36.390243902439025,7.195121951219512,1.0975609756097562,0.14634146341463414,1.048780487804878,3.4634146341463414,2.926829268292683,8.487804878048781,0.4634146341463415,0.5609756097560976,0.1951219512195122,8.682926829268293,0.7073170731707317,0.0,0.5609756097560976,1
20250512,KCA,36.785714285714285,33.30952380952381,3.4047619047619047,8.047619047619047,1.6904761904761905,0.14285714285714285,0.6428571428571429,2.5952380952380953,7.0,0.8809523809523809,0.4523809523809524,36.714285714285715,7.642857142857143,1.4761904761904763,0.09523809523809523,0.8809523809523809,3.261904761904762,2.857142857142857,8.19047619047619,0.23809523809523808,0.19047619047619047,0.09523809523809523,9.238095238095237,0.8333333333333334,0.0,0.19047619047619047,1
20250512,HOU,37.43589743589744,33.256410256410255,4.17948717948718,8.282051282051283,1.435897435897436,0.1282051282051282,0.8461538461538461,3.3076923076923075,7.923076923076923,0.5641025641025641,0.717948717948718,36.1025641025641,6.871794871794871,1.6923076923076923,0.07692307692307693,0.8974358974358975,3.641025641025641,3.1538461538461537,9.435897435897436,0.3076923076923077,1.1282051282051282,0.1282051282051282,7.461538461538462,0.5384615384615384,0.0,1.1282051282051282,0
20250512,PIT,37.26829268292683,33.048780487804876,3.097560975609756,7.2926829268292686,1.146341463414634,0.14634146341463414,0.6829268292682927,3.5365853658536586,8.609756097560975,1.0975609756097562,0.926829268292683,37.73170731707317,8.121951219512194,1.951219512195122,0.1951219512195122,0.9024390243902439,4.463414634146342,3.1707317073170733,7.365853658536586,0.43902439024390244,0.8292682926829268,0.1951219512195122,9.121951219512194,0.926829268292683,0.0,0.8292682926829268,0
20250512,NYN,38.09756097560975,33.53658536585366,4.853658536585366,8.536585365853659,1.7804878048780488,0.2682926829268293,1.2439024390243902,3.5609756097560976,7.536585365853658,0.7317073170731707,0.8780487804878049,37.073170731707314,7.609756097560975,1.170731707317073,0.12195121951219512,0.6097560975609756,3.2195121951219514,3.3658536585365852,9.073170731707316,0.36585365853658536,0.36585365853658536,0.34146341463414637,8.609756097560975,0.7317073170731707,0.0,0.36585365853658536,1
20250512,SLN,38.46341463414634,34.02439024390244,4.7317073170731705,8.878048780487806,2.0,0.024390243902439025,0.926829268292683,3.658536585365854,7.658536585365853,0.6829268292682927,0.8292682926829268,37.1219512195122,7.902439024390244,1.6341463414634145,0.14634146341463414,0.7560975609756098,4.146341463414634,3.048780487804878,7.073170731707317,0.2926829268292683,0.7560975609756098,0.21951219512195122,10.048780487804878,0.7317073170731707,0.0,0.7560975609756098,1
20250512,PHI,38.675,34.175,4.775,8.8,1.525,0.15,1.05,3.85,8.025,0.925,0.75,37.725,8.325,1.875,0.075,1.0,4.2,2.875,9.775,0.375,0.8,0.325,8.675,0.725,0.0,0.8,0
20250512,ANA,35.84615384615385,32.794871794871796,3.6923076923076925,7.076923076923077,1.2307692307692308,0.1282051282051282,1.358974358974359,2.3333333333333335,9.666666666666666,0.48717948717948717,0.5897435897435898,38.43589743589744,9.256410256410257,1.3076923076923077,0.1282051282051282,1.435897435897436,5.358974358974359,3.8205128205128207,7.384615384615385,0.28205128205128205,0.6666666666666666,0.10256410256410256,9.23076923076923,1.1794871794871795,0.0,0.6666666666666666,1
20250512,SDN,37.43589743589744,33.35897435897436,4.615384615384615,8.871794871794872,1.5897435897435896,0.10256410256410256,0.9230769230769231,3.2051282051282053,6.794871794871795,0.8461538461538461,0.6923076923076923,36.41025641025641,7.076923076923077,1.3333333333333333,0.10256410256410256,0.8974358974358975,3.3846153846153846,3.230769230769231,8.512820512820513,0.3333333333333333,0.6923076923076923,0.23076923076923078,7.205128205128205,0.717948717948718,0.0,0.6923076923076923,0
20250512,NYA,39.15,34.075,5.875,8.975,1.85,0.15,1.75,4.05,8.95,0.725,0.575,36.825,6.875,1.325,0.075,0.9,4.0,3.725,9.05,0.2,0.8,0.15,8.375,0.6,0.0,0.8,1
20250512,SEA,39.0,33.8974358974359,4.923076923076923,8.23076923076923,1.358974358974359,0.05128205128205128,1.358974358974359,4.128205128205129,8.564102564102564,1.1025641025641026,0.5641025641025641,39.05128205128205,8.76923076923077,1.6666666666666667,0.10256410256410256,0.9230769230769231,4.487179487179487,3.41025641025641,8.102564102564102,0.23076923076923078,0.8461538461538461,0.23076923076923078,9.282051282051283,0.717948717948718,0.0,0.8461538461538461,0
20250512,ARI,38.51219512195122,33.53658536585366,5.024390243902439,8.317073170731707,2.0,0.17073170731707318,1.3170731707317074,3.951219512195122,7.609756097560975,0.8292682926829268,0.7317073170731707,38.5609756097561,8.585365853658537,2.073170731707317,0.12195121951219512,1.3414634146341464,5.073170731707317,3.268292682926829,8.609756097560975,0.43902439024390244,0.7560975609756098,0.14634146341463414,8.975609756097562,0.7804878048780488,0.0,0.7560975609756098,1
20250512,SFN,37.170731707317074,33.073170731707314,4.658536585365853,7.658536585365853,1.5853658536585367,0.12195121951219512,1.024390243902439,3.3902439024390243,8.609756097560975,0.5853658536585366,0.5609756097560976,36.5609756097561,7.560975609756097,1.2195121951219512,0.21951219512195122,0.7317073170731707,3.8048780487804876,3.1463414634146343,8.78048780487805,0.3170731707317073,0.6585365853658537,0.3170731707317073,9.658536585365853,0.8292682926829268,0.0,0.6585365853658537,0
20250512,COL,36.575,33.025,3.325,7.2,1.55,0.275,0.85,2.825,9.725,0.45,0.725,39.325,10.5,2.1,0.1,1.2,6.525,3.45,6.6,0.3,0.925,0.35,10.05,0.85,0.025,0.925,0
20250512,TEX,35.65853658536585,32.51219512195122,3.4146341463414633,7.536585365853658,1.3170731707317074,0.0975609756097561,1.0,2.4634146341463414,7.829268292682927,0.8048780487804879,0.5853658536585366,35.63414634146341,7.390243902439025,1.2195121951219512,0.0975609756097561,0.8292682926829268,3.6341463414634148,2.6341463414634148,7.878048780487805,0.34146341463414637,0.926829268292683,0.12195121951219512,8.926829268292684,0.8292682926829268,0.0,0.926829268292683,1
20250513,WAS,37.0,33.166666666666664,4.142857142857143,7.928571428571429,1.4523809523809523,0.14285714285714285,0.9761904761904762,3.0238095238095237,8.0,1.0476190476190477,0.5238095238095238,38.833333333333336,8.952380952380953,1.4285714285714286,0.35714285714285715,1.0238095238095237,5.4523809523809526,3.7857142857142856,7.904761904761905,0.6666666666666666,0.7380952380952381,0.23809523809523808,8.452380952380953,0.6190476190476191,0.023809523809523808,0.7380952380952381,0
20250513,ATL,37.75609756097561,33.829268292682926,3.926829268292683,8.048780487804878,1.4390243902439024,0.12195121951219512,1.048780487804878,3.3658536585365852,8.414634146341463,0.6341463414634146,0.5609756097560976,37.0,7.634146341463414,1.6829268292682926,0.12195121951219512,1.170731707317073,3.951219512195122,3.3902439024390243,8.829268292682928,0.3170731707317073,1.170731707317073,0.17073170731707318,8.853658536585366,0.7317073170731707,0.0,1.170731707317073,1
20250513,MIA,37.975,34.175,4.15,8.4,1.625,0.1,0.875,3.075,8.7,0.95,0.5,39.8,9.325,1.8,0.25,1.375,5.95,4.275,7.9,0.4,1.7,0.2,8.65,0.725,0.0,1.7,0
20250513,CHN,39.30952380952381,34.785714285714285,5.666666666666667,8.785714285714286,1.7380952380952381,0.23809523809523808,1.4523809523809523,3.880952380952381,8.071428571428571,1.1904761904761905,0.42857142857142855,38.166666666666664,8.523809523809524,1.5238095238095237,0.09523809523809523,1.119047619047619,4.404761904761905,3.238095238095238,7.976190476190476,0.38095238095238093,0.4523809523809524,0.11904761904761904,8.142857142857142,0.8571428571428571,0.0,0.4523809523809524,1
20250513,CHA,36.1219512195122,32.146341463414636,3.3902439024390243,6.878048780487805,1.2682926829268293,0.024390243902439025,0.7073170731707317,3.341463414634146,8.585365853658537,0.7804878048780488,0.5853658536585366,37.36585365853659,8.048780487804878,1.5609756097560976,0.21951219512195122,1.048780487804878,4.2439024390243905,3.8536585365853657,7.121951219512195,0.6341463414634146,0.8292682926829268,0.2926829268292683,8.073170731707316,0.8292682926829268,0.0,0.8292682926829268,1
20250513,CIN,38.023809523809526,33.595238095238095,4.714285714285714,7.976190476190476,1.5476190476190477,0.07142857142857142,1.0,3.7857142857142856,9.047619047619047,1.119047619047619,0.5,37.07142857142857,7.357142857142857,1.619047619047619,0.14285714285714285,1.1666666666666667,4.142857142857143,3.142857142857143,8.5,0.38095238095238093,0.9523809523809523,0.21428571428571427,7.333333333333333,0.42857142857142855,0.0,0.9523809523809523,0
20250513,MIL,37.357142857142854,33.023809523809526,4.380952380952381,7.690476190476191,1.2857142857142858,0.09523809523809523,0.8333333333333334,3.4285714285714284,7.9523809523809526,1.2857142857142858,0.5714285714285714,37.38095238095238,7.714285714285714,1.3571428571428572,0.047619047619047616,1.0952380952380953,4.428571428571429,3.880952380952381,7.857142857142857,0.30952380952380953,0.5714285714285714,0.3333333333333333,7.642857142857143,0.7380952380952381,0.0,0.5714285714285714,0
20250513,CLE,36.68292682926829,32.4390243902439,4.121951219512195,7.560975609756097,1.3414634146341464,0.04878048780487805,1.0975609756097562,3.292682926829268,7.926829268292683,0.8536585365853658,0.5365853658536586,38.26829268292683,8.731707317073171,1.6829268292682926,0.0975609756097561,1.0975609756097562,4.414634146341464,3.8292682926829267,8.341463414634147,0.24390243902439024,0.975609756097561,0.2926829268292683,7.487804878048781,0.8292682926829268,0.0,0.975609756097561,1
